m/z,z,I,Res.
167.67934,,1576142,334743
167.69154,,1310935,327251
167.69487,,1581529,354559
167.69737,,1224411,538641
167.70269,,1229407,368179
167.70429,,1378912,268399
167.71491,,1352296,260356
167.72035,,1510124,433759
167.72153,,1641709,402876
167.72251,,1752046,308892
167.72699,,1510385,238831
167.72934,,1278195,270444
167.73369,,1562870,373606
167.74488,,1352446,278759
167.74606,,1353599,276923
167.75206,,1199108,427509
167.75324,,1529605,403865
167.75786,,1239048,439093
167.75962,,1263113,453432
167.76443,,1739021,275850
167.76797,,1288207,544042
167.77445,,1286676,382765
167.77796,,1515031,436419
167.7909,,1344672,296205
167.80615,,1384620,258248
167.81228,,1433392,335316
167.81344,,1606833,308370
167.81702,,1388724,336568
167.82154,,1235511,526263
167.82468,,1210425,338854
167.82827,,1257788,351069
167.83284,,1333823,520285
167.84437,,1319752,498336
167.85835,,1452882,414667
167.86121,,21016404,354015
167.86172,,3823445,369841
167.86897,,1760474,262855
167.86992,,1534042,422339
167.88626,,1536486,303683
167.89349,,1192300,466085
167.89446,,2102381,364281
167.89594,,1367150,408112
167.90104,,1225585,348391
167.90307,,1540467,373053
167.90674,,1359990,462780
167.90937,,2077048,385584
167.91808,,1451390,188738
167.91867,,1325438,272771
167.92259,,1514369,442161
167.9253,,1456643,279631
167.92626,,1310404,182056
167.92815,,1421189,439207
167.93312,,1521033,464728
167.94115,,1323663,466999
167.95392,,1352088,424683
167.95537,,1224473,374620
167.96572,,1233569,420934
167.96718,,1753250,379228
167.97619,,1207465,456295
167.98027,,1340076,418810
167.98111,,1220908,381147
167.98457,,1249455,473087
167.99209,,1217460,398768
167.99301,,1392053,424483
167.99533,,1190583,352783
167.99603,,1725367,324150
168.00951,,1328833,518573
168.01534,,1219909,302896
168.01814,,1233863,323945
168.02198,,1357866,161254
168.03969,,1780055,243143
168.04431,,1633243,464240
168.04549,,11847643,337404
168.04617,,1426908,490546
168.04999,,1222367,559809
168.0571,,1623012,285834
168.0752,,1379377,192000
168.08268,,1434871,302506
168.08464,,1500920,393729
168.09248,,1576190,409427
168.09863,,1354755,424264
168.10524,,1279751,490859
168.1099,,1253643,441170
168.11216,,1268749,376965
168.12039,,1254675,339111
168.12682,,1421335,476762
168.13046,,1804314,346444
168.13849,,1296032,280294
168.13989,,1208993,404895
168.14828,,1351975,545160
168.15129,,1621417,298771
168.1528,,1435690,367987
168.15823,,2064430,311555
168.15966,,1279023,380131
168.16009,,1313072,354798
168.16631,,1291828,466743
168.18586,,1392195,385941
168.19564,,1277258,490824
168.20642,,1573714,433900
168.21594,,1364313,297272
168.22313,,1261918,221833
168.22395,,1546718,255579
168.22613,,1357856,233864
168.22978,,1466851,266402
168.23143,,1485156,423599
168.23373,,1450342,428855
168.24372,,1673325,344461
168.2458,,1223790,459441
168.25185,,1225331,254553
168.25353,,1491060,447025
168.26125,,1194234,251827
168.26573,,1364669,251263
168.2699,,1318784,331565
168.27382,,1322371,380070
168.27764,,1582726,382958
168.29152,,1877904,324726
168.31189,,1396383,300321
168.31268,,1355167,407342
168.31982,,1545893,371252
168.33742,,1620850,296989
168.33788,,1991858,267623
168.34447,,1358007,472304
168.34684,,1290552,397300
168.3528,,1493693,416270
168.35503,,1192126,443998
168.37038,,1283530,399695
168.37136,,1519690,350867
168.37882,,1394128,444602
168.38122,,1310802,395469
168.38319,,1203411,455912
168.38492,,1428884,228730
168.38726,,1423318,390080
168.40363,,1317090,398815
168.40555,,1191267,401431
168.40775,,1353189,364119
168.41058,,1475815,392196
168.41575,,1371627,286362
168.41748,,1292540,201182
168.42045,,1276910,397189
168.42674,,1576051,324946
168.43382,,1786616,334761
168.44212,,1237118,410624
168.4445,,1580032,357755
168.45203,,1202181,525857
168.45264,,1273350,407732
168.45484,,3447559,359485
168.46246,,1406477,457982
168.46514,,1421583,355031
168.46759,,1209745,296218
168.47547,,1359894,388942
168.4765,,1206295,424393
168.47881,,1256857,365422
168.48111,,1337243,271851
168.48316,,1345500,282657
168.48688,,1319455,360486
168.49223,,1846051,192795
168.49273,,1497443,265333
168.49429,,1752868,282117
168.50336,,1340971,356408
168.50561,,1394988,460119
168.50638,,1379629,383012
168.50754,,1264686,451295
168.5135,,1322546,430568
168.51505,,1403443,332187
168.5214,,1549880,203759
168.52424,,1364282,296249
168.52721,,1235132,449179
168.53736,,1244228,452425
168.54303,,1440584,319258
168.56461,,1426520,356756
168.57034,,1647708,317226
168.59186,,1293163,493376
168.60117,,1280882,265202
168.60617,,1339766,521167
168.61337,,1318267,400525
168.61577,,1201533,486084
168.6169,,1642750,221720
168.62802,,1455366,363246
168.63444,,1830282,361964
168.64177,,1533712,278102
168.64363,,1406353,377580
168.64487,,1460754,215124
168.64684,,1490195,178462
168.65225,,1346455,397026
168.65399,,1637657,286577
168.6577,,1218971,287932
168.66654,,1599138,344273
168.66786,,1256099,487205
168.6706,,1263269,323298
168.67167,,1244838,396696
168.67439,,1210536,451376
168.68351,,1299118,353778
168.68491,,1622063,260708
168.68617,,1310256,371285
168.68891,,1247666,412282
168.68974,,1632179,329584
168.70295,,1359676,350235
168.71919,,1237896,236729
168.73272,,1370834,336406
168.73575,,1222868,263018
168.74046,,1224664,465483
168.74912,,1201630,247947
168.7528,,1721313,299686
168.76132,,1196519,441400
168.77305,,1411055,246082
168.77711,,1193330,397099
168.77999,,1392884,318030
168.78355,,1265911,551133
168.78537,,1294072,453837
168.78945,,1200123,472135
168.79469,,1931263,290952
168.79666,,1213953,485210
168.80014,,1225987,433345
168.8037,,1473158,264971
168.8114,,1207051,354036
168.82696,,1289495,412326
168.83474,,1205788,435661
168.84453,,1282339,464473
168.84669,,1223205,426238
168.8497,,1391399,389174
168.85612,,1412396,400301
168.85775,,1492525,401368
168.86134,,6398512,336134
168.86223,,1822768,439181
168.86309,,1299761,463806
168.86651,,1205939,418970
168.86807,,1232820,372462
168.87496,,1226297,419418
168.88351,,1383232,266868
168.89813,,1312586,428408
168.89898,,1242443,274541
168.90608,,5007952,390201
168.90681,,1443537,269153
168.90812,,1615954,400162
168.90878,,1420882,402456
168.9128,,1293397,333259
168.92149,,1496155,287422
168.92578,,1263326,272699
168.9308,,1306594,307933
168.93549,,1243493,417282
168.93982,,1364841,350211
168.94844,,1241199,416817
168.94924,,1609583,334535
168.95404,,1622131,478368
168.95976,,1531511,400886
168.96087,,1310584,371367
168.97215,,1266816,443407
168.97556,,1266306,507856
168.98127,,1296263,379186
168.98917,,1434892,224813
168.98959,,1354413,234575
168.99081,,1768078,307286
168.99451,,1203088,576127
168.99752,,1240466,450507
168.99831,,1694611,391894
169.00837,,1573018,470904
169.0126,,1304477,496997
169.01382,,1322398,545130
169.01592,,1333152,292005
169.023,,1201445,178687
169.0269,,1507496,435296
169.029,,1192345,333200
169.02942,,1293162,308066
169.03416,,1441837,289354
169.04074,,25780914,329456
169.04143,,1958578,896194
169.04193,,21205682,351677
169.04713,,1854134,401612
169.05068,,1682873,321249
169.05308,,1783227,413378
169.06009,,1521600,346761
169.0625,,1464770,491722
169.0659,,3753668,370876
169.06682,,1613509,393136
169.07225,,1535433,367169
169.08689,,1799891,399940
169.11565,,1356776,267911
169.1187,,1291626,361141
169.11961,,1507307,401506
169.12337,,3792622,390775
169.12791,,1373297,368380
169.13713,,1192952,214419
169.1415,,1643515,345197
169.14299,,1750268,359976
169.14542,,1242622,606198
169.146,,1542910,470316
169.14886,,1460736,404794
169.15121,,1409794,560757
169.1698,,1192463,465690
169.17604,,1335060,469975
169.18367,,1194649,424144
169.18757,,1223836,368678
169.19612,,1266978,430833
169.20643,,1445418,505672
169.20712,,1256746,514636
169.20799,,1351723,322395
169.21016,,1250604,426768
169.21271,,1306542,326395
169.21944,,1362995,341136
169.22745,,1237433,274059
169.23179,,1339452,272982
169.23818,,1748289,385390
169.23993,,1646914,289458
169.24376,,1193413,327450
169.24519,,1247942,384470
169.25007,,1473449,214606
169.2523,,1458763,452209
169.27222,,1805657,373233
169.28401,,2082914,300522
169.28907,,1207397,462842
169.29241,,1260904,280879
169.29993,,1280365,376460
169.30111,,1196398,519015
169.30671,,1247858,388984
169.30747,,1241587,210735
169.30886,,1314676,436696
169.31738,,1270138,434318
169.3304,,1204355,428192
169.33105,,1232644,323318
169.33301,,1240741,327974
169.34572,,1551502,316999
169.35891,,1335192,354850
169.35983,,1425433,314186
169.36795,,1318046,438003
169.37138,,1652129,382818
169.37622,,1445284,407077
169.38651,,1362604,301652
169.38829,,1297965,360866
169.39355,,1274929,359037
169.39695,,1213107,519528
169.4001,,1242550,512700
169.40889,,1450428,543760
169.41247,,1229503,490969
169.41301,,1236159,435712
169.41587,,1244033,264529
169.4175,,1375426,416960
169.43431,,1345422,262713
169.43618,,1238480,498653
169.43825,,1280977,305275
169.44189,,1341908,232138
169.44658,,1732567,350781
169.45264,,1525980,335633
169.45308,,1421020,391331
169.45499,,1380061,349142
169.46114,,1386722,401975
169.46939,,1352680,369367
169.47347,,1269995,232419
169.48526,,1244147,323242
169.4877,,1570549,373233
169.49505,,1196538,471706
169.49876,,1532925,224885
169.50239,,1235455,431386
169.50513,,1331969,387953
169.50792,,1200259,410028
169.5135,,1247495,500156
169.51803,,1382667,310520
169.52088,,1294093,455643
169.52635,,1450129,282139
169.52713,,1446417,353895
169.53813,,1241113,421175
169.54103,,1563419,374475
169.54264,,1194780,479413
169.55211,,1280675,330456
169.55415,,1478181,448043
169.555,,1269029,397780
169.55916,,1394216,381504
169.56332,,2069547,295395
169.56387,,1192236,670047
169.56571,,1381677,341068
169.5736,,1210035,414421
169.57485,,1273652,445088
169.57696,,1501877,261896
169.58919,,1393982,273617
169.60084,,1481286,292620
169.602,,1468999,337081
169.60294,,1523784,431627
169.6086,,1267532,360316
169.61935,,1213780,406504
169.6252,,1426008,396546
169.6315,,1762652,406780
169.63215,,1435229,435091
169.63543,,1427039,439843
169.64215,,1351524,423480
169.64733,,1431912,220178
169.65913,,1476976,380690
169.66222,,1415026,314890
169.66889,,1350775,421005
169.67913,,1281023,370579
169.69191,,1387272,299193
169.69659,,1307659,362126
169.7061,,1371154,270159
169.70708,,1436563,405083
169.72033,,2091932,275302
169.72215,,1416349,364757
169.72523,,1578912,425036
169.74104,,1463467,419835
169.75033,,1493810,193302
169.75715,,1232311,277200
169.76419,,1867580,264038
169.76888,,1249959,209253
169.76902,,1246703,269762
169.77013,,1670336,343394
169.78094,,1283016,368137
169.78353,,1566922,397510
169.79011,,1295310,485313
169.79104,,1292495,412325
169.79388,,1483217,384090
169.79746,,1202132,387609
169.80335,,1582040,293804
169.80891,,1405148,436796
169.8158,,1374945,463645
169.8215,,1858789,443239
169.83167,,1488492,229676
169.83308,,1258733,498433
169.84289,,1282932,391249
169.84803,,1200120,408260
169.85287,,1393275,330711
169.85736,,1248511,386689
169.85878,,1322240,430232
169.85958,,1418624,330022
169.86698,,1363589,356206
169.87432,,1746699,253185
169.88617,,1269523,528119
169.88772,,1432788,384721
169.90885,,1334563,498179
169.91309,,1289767,302927
169.91433,,1566503,350376
169.91794,,1214122,377983
169.92375,,1338286,281854
169.92793,,1319217,470052
169.92983,,1289266,411266
169.93134,,1854772,310031
169.93653,,1363767,376495
169.93772,,1368632,266851
169.943,,1345596,314997
169.94391,,1287485,431419
169.94578,,1553982,333103
169.9502,,1372481,377778
169.95303,,1201091,311631
169.96233,,1444938,217045
169.96954,,1233871,417696
169.97393,,1396690,295424
169.9861,,1353819,432713
170.00403,,1503592,588571
170.00653,,1606889,300267
170.01148,,1254509,434958
170.01692,,1254257,392713
170.02019,,1229171,512481
170.02475,,8467830,344840
170.02586,,1751927,503750
170.03076,,1232379,309419
170.03265,,1286908,353579
170.03399,,1322109,516532
170.0383,,1433600,345920
170.04239,,1226371,366998
170.04408,,3343748,378912
170.04636,,1721990,262973
170.06115,,8883600,343618
170.07014,,1705111,365035
170.07398,,1623450,323881
170.08106,,1417119,391032
170.08855,,1417508,241038
170.09356,,1667752,436231
170.10483,,1458224,258473
170.11227,,1315765,440243
170.12117,,1714107,461074
170.13097,,1236930,488396
170.15189,,1552209,341728
170.15231,,1600722,267938
170.15352,,1247571,252407
170.15662,,1629397,376883
170.15947,,1311959,317102
170.16367,,1340250,261746
170.17127,,1429727,349205
170.17482,,1542754,286095
170.17932,,1284069,440772
170.18955,,1285228,219768
170.19275,,1457647,299854
170.20841,,1260282,373299
170.21631,,1612799,343476
170.22419,,1429253,334050
170.23289,,1608715,323071
170.23651,,1596174,242801
170.24069,,1334033,515437
170.25219,,1273177,218188
170.25886,,1460254,452694
170.26099,,1206559,525522
170.26437,,1252898,530225
170.27159,,1201191,434903
170.27327,,1274664,273322
170.27494,,1224489,566686
170.27642,,1374250,349068
170.27833,,1270828,377271
170.2792,,1343788,454999
170.28364,,1861423,366307
170.2849,,1243440,423504
170.28613,,1403441,309451
170.28677,,1308338,267383
170.29603,,1211704,478942
170.29996,,1646395,303590
170.30139,,1288252,431888
170.31144,,1325379,355911
170.31705,,1269703,237560
170.32073,,1383498,320735
170.3224,,1240395,337671
170.33237,,1354066,340211
170.3402,,1344216,244262
170.34658,,1394396,294119
170.35318,,1561697,337564
170.36875,,1514860,278322
170.37354,,1535087,397856
170.38086,,1542261,358368
170.38901,,1201914,335250
170.40242,,1708932,356927
170.40306,,1325189,414874
170.40995,,1200777,533108
170.41174,,1418379,403210
170.41224,,1315723,338303
170.41334,,1609868,319047
170.41683,,1210894,268873
170.42127,,1256465,334327
170.43309,,1396890,367347
170.44571,,1252771,421462
170.44665,,2054051,333605
170.44824,,1326373,235901
170.46507,,1232689,329429
170.46901,,1471987,237731
170.47062,,1381877,285367
170.47965,,1532091,371708
170.48242,,1365181,470251
170.48432,,1963454,311184
170.48514,,1244351,442525
170.48655,,1420224,473246
170.48765,,1201857,571859
170.49027,,1300419,341430
170.49183,,1625284,245820
170.49323,,1340357,381201
170.50483,,1245133,474941
170.50611,,1616078,428824
170.51882,,1605847,380350
170.52632,,1209052,461317
170.52696,,1383901,525585
170.534,,1491234,227375
170.53783,,1565668,438012
170.54055,,1498982,326117
170.54447,,1231849,341146
170.54548,,1515882,282352
170.55134,,1228526,513189
170.55208,,1485038,427262
170.55718,,1303154,251695
170.55824,,1304051,417820
170.56546,,1901560,322402
170.58278,,1234180,528143
170.58595,,1473927,354388
170.60233,,1209362,314769
170.60692,,1339541,334275
170.60729,,1321238,392997
170.61255,,1224217,335443
170.61478,,1434395,358739
170.62775,,1345060,536161
170.63033,,1263142,471687
170.63548,,1320490,393460
170.63661,,1287211,455205
170.63945,,1212589,288696
170.64163,,1698862,347501
170.6432,,1355823,420620
170.64924,,1418804,464867
170.6525,,1259062,383878
170.6626,,1525821,330251
170.66777,,1253569,372525
170.67436,,1311941,264092
170.67618,,1244359,348380
170.69216,,1255762,283719
170.6937,,1332307,274164
170.69466,,1467732,468255
170.71503,,1231970,333498
170.71709,,1291940,237232
170.71883,,1311461,297880
170.71929,,1231461,388150
170.72336,,1241704,393822
170.72695,,1339883,323521
170.72731,,1282027,354271
170.74234,,1444213,419608
170.74971,,1608059,401702
170.75761,,1949312,233064
170.76293,,1393540,395914
170.76671,,1449095,405133
170.77018,,1201289,432609
170.78567,,1371796,324554
170.78779,,1499286,434345
170.79226,,1206169,463700
170.7966,,1437340,465037
170.79786,,1663901,339551
170.80091,,1296159,318069
170.80247,,1377440,321169
170.81206,,1293415,356759
170.81254,,1478183,268983
