m/z,z,I,Res.
633.92594,,1049389,51835
634.00051,,830684,70329
634.0059,,823164,56773
634.0963,,1640299,46548
634.11414,,987498,49286
634.13309,,974250,52975
634.253,,812521,45928
634.29189,,827720,49588
634.31092,,1201448,42052
634.3317,,603112,174783
634.3987,,791879,41034
634.44726,,1224295,60729
634.5703,,938470,92150
634.58699,,933286,74435
634.65325,,1099750,38604
634.67957,,803302,50460
634.69908,,1332774,40663
634.76557,,701606,85128
634.82556,,1127398,49534
634.84606,,1144871,52492
634.86121,,984615,48848
634.87173,,1179751,44665
634.90762,,923751,59317
634.99899,,743975,76520
635.04889,,913768,58748
635.07112,,1165224,41563
635.09731,,972776,59304
635.15182,,1274921,43406
635.19628,,790281,49884
635.20978,,767849,44671
635.23085,,631146,121714
635.26283,,769706,80747
635.38598,,1736940,47683
635.4033,,1801580,45294
635.50206,,1251886,47752
635.53101,,1625455,45226
635.59528,,732400,85864
635.62023,,672689,70718
635.74076,,1215412,38631
635.77849,,1200949,40239
635.78776,,1160117,50405
635.83402,,959670,68347
635.87407,,1225399,39616
636.03375,,1197052,42086
636.05339,,1432573,53503
636.12631,,1416831,41552
636.19733,,1528354,32511
636.22129,,1469443,39864
636.28975,,1113542,44760
636.31619,,1072903,65246
636.34334,,726088,96662
636.36983,,728585,71561
636.41051,,728267,84240
636.42184,,798155,79217
636.4344,,848524,97897
636.50212,,1245839,41049
636.5581,,915473,77591
636.57941,,1366674,61253
636.6486,,1155093,46677
636.6831,,1121047,58585
636.73427,,1100698,53328
636.77854,,1158300,59165
636.81447,,1160062,31807
636.87863,,923553,67645
636.9165,,1248739,55305
637.00269,,1124872,31101
637.13557,,853136,44699
637.20101,,1352660,27709
637.22144,,1009398,40089
637.25932,,1403448,39461
637.32437,,1060668,78691
637.3695,,1040191,76920
637.40798,,861890,84662
637.48532,,1430471,55844
637.51221,,979593,55597
637.55383,,1072172,27822
637.60777,,664400,125506
637.62908,,838930,56781
637.6544,,605044,64456
637.75096,,776443,50682
637.78634,,662462,82338
637.80963,,679264,79433
637.88862,,952166,74241
637.93317,,774122,93057
637.98133,,756334,49839
638.00874,,990128,36545
638.02865,,713074,49344
638.12936,,879610,72723
638.20196,,1007937,29576
638.24753,,1470405,44729
638.27037,,1054663,37407
638.33905,,1034445,64028
638.36302,,1732368,48125
638.43595,,1692951,50820
638.45335,,717336,135727
638.51213,,695006,78824
638.61303,,917448,46517
638.68991,,980016,55074
638.71485,,998450,74409
638.77508,,1187513,54081
638.85424,,1273665,57130
638.89533,,843622,52836
638.90556,,849703,50038
638.93058,,1068937,44893
638.98326,,1026319,39261
639.06596,,1777880,44074
639.09428,,740252,91793
639.13731,,761313,89365
639.21435,,821098,44285
639.25189,,891630,43936
639.32225,,1327350,71017
639.33956,,1005112,56621
639.35658,,803962,99390
639.37214,,801148,92993
639.38668,,773886,90148
639.40909,,801793,114782
639.42303,,863491,113076
639.43704,,836548,86430
639.54304,,961810,59443
639.58677,,1112727,48981
639.60682,,827050,29688
639.67433,,801955,87375
639.7477,,1217196,62698
639.776,,847024,60030
639.79917,,775315,50672
639.84554,,966905,61266
639.8732,,840957,68703
639.91249,,1126594,50808
639.94196,,660070,82208
640.01946,,963185,40484
640.07742,,749625,48708
640.09307,,767227,30812
640.12559,,926304,73732
640.19653,,952874,59020
640.21214,,929389,59947
640.25325,,1146867,64876
640.29612,,1378425,71057
640.31043,,1043835,84477
640.34203,,900352,94798
640.36616,,809347,111105
640.39624,,943848,41369
640.45745,,933969,40489
640.48786,,1207190,57679
640.50164,,917336,58141
640.52866,,1080892,46087
640.55672,,987424,43981
640.6604,,1181873,39389
640.70473,,1421880,51257
640.7248,,968763,43991
640.74056,,1478718,43070
640.75798,,922816,72918
640.80956,,1122249,67694
640.82604,,1028811,75824
640.84538,,828943,87048
640.91809,,1193307,46457
640.94408,,707871,52663
640.98929,,1459814,47429
641.05244,,799105,49635
641.18552,,994184,37675
641.19422,,1058025,48802
641.25846,,1038741,55556
641.29323,,1038491,43630
641.31538,,898879,40396
641.34543,,1242020,56172
641.41001,,1848879,41962
641.43405,,940212,78487
641.50536,,774273,70333
641.5339,,640070,67178
641.5664,,979660,81514
641.58173,,849359,93620
641.59959,,694226,109815
641.61503,,733333,84079
641.63507,,797273,74001
641.64762,,613787,160991
641.66982,,799135,88857
641.75335,,980783,55050
641.80304,,988985,66156
641.86251,,1015620,62662
641.98026,,1163995,47162
642.01025,,931681,57310
642.02246,,972068,53876
642.14097,,1427515,42971
642.19946,,1054279,46465
642.21543,,1255306,26065
642.23261,,1080686,39912
642.29079,,814682,95570
642.36901,,1067274,36461
642.43485,,997816,49101
642.46678,,833855,67594
642.51142,,1409608,38753
642.56043,,1063955,56164
642.6108,,1040669,61835
642.67681,,1123372,64472
642.69709,,1255984,61541
642.74957,,846780,51444
642.769,,992768,57722
642.7932,,1059109,40346
642.83254,,610254,67900
642.8571,,930580,61207
642.96184,,1060651,52444
643.0426,,1065470,52347
643.07678,,839110,56950
643.10755,,945804,55372
643.13137,,669522,72063
643.15125,,687383,70497
643.17119,,924763,74719
643.19277,,1164960,58977
643.27321,,1360179,38440
643.30288,,871994,87812
643.35682,,1371463,48282
643.41054,,1093396,41426
643.49044,,1138087,39282
643.56936,,931131,46724
643.58212,,1160574,31851
643.61295,,1009222,66290
643.6607,,1092369,57019
643.69922,,983771,40912
643.73508,,778404,68858
643.75444,,694569,108615
643.84167,,1007135,45876
643.89919,,1150413,43268
643.9191,,986194,72159
643.983,,937955,74555
644.00077,,993704,58460
644.04442,,1122611,46801
644.06362,,866296,44474
644.10009,,784962,83616
644.13367,,661130,98678
644.19697,,1458075,56491
644.21927,,648681,56817
644.33094,,1654719,56942
644.34968,,1105476,67856
644.37233,,961354,65989
644.42791,,1279385,46667
644.45289,,1274272,36584
644.57059,,1087424,44754
644.6326,,805266,71187
644.69189,,1214754,67694
644.70929,,837543,58275
644.72276,,876587,31522
644.74453,,1138481,59181
644.76447,,769078,88612
644.78545,,1040637,59259
644.86429,,1012915,36274
644.87808,,820151,75184
644.9309,,1119079,67054
645.049,,1482121,27509
645.07786,,975377,39676
645.15414,,844072,72374
645.17212,,1007661,65414
645.20316,,1215606,51007
645.23176,,973535,45597
645.31533,,1669208,50351
645.33474,,806301,83326
645.35671,,918244,56681
645.38744,,844974,68443
645.4097,,945396,34035
645.43309,,948668,39866
645.50906,,842259,71671
645.55864,,1265122,52655
645.61799,,1059573,40554
645.64783,,1146302,48419
645.69549,,742733,71414
645.71454,,834899,86735
645.7314,,665176,122230
645.7779,,803302,71410
645.83693,,625625,64004
645.85582,,560927,211190
645.8905,,645866,89575
645.90008,,726893,60666
645.98029,,828199,86491
646.00913,,884016,74897
646.05626,,1100896,41888
646.16203,,1047011,41525
646.29588,,1012879,67785
646.30783,,861971,80388
646.36306,,958373,96188
646.38619,,1364797,30135
646.40458,,851795,53106
646.48632,,852815,81909
646.51414,,765784,121484
646.55127,,676389,53923
646.58583,,689649,97843
646.6915,,1173782,54332
646.76267,,941742,51828
646.78396,,1220597,54339
646.89026,,930011,49330
646.91016,,1141474,61633
647.00161,,637091,96769
647.09925,,1246629,64065
647.1825,,923844,75619
647.20839,,1258829,50812
647.24517,,1202779,57944
647.28737,,842474,55830
647.32534,,985976,73128
647.36464,,1030278,81695
647.40273,,1082389,80649
647.42696,,888094,93337
647.47113,,1102382,73271
647.51148,,784253,70716
647.62804,,1062633,55440
647.65503,,976179,67273
647.72066,,773900,59978
647.73949,,597779,142063
647.75717,,721434,85064
647.79442,,747944,56985
647.8056,,777420,53287
647.83722,,614552,109435
647.85795,,674832,48848
647.93056,,751132,80994
647.97854,,769007,91215
648.01449,,656253,93075
648.05703,,1192590,58350
648.10111,,652959,99761
648.14364,,767472,52006
648.21696,,867469,62702
648.23471,,646236,44035
648.2848,,813415,50960
648.29523,,938924,52292
648.43933,,1036134,56165
648.46076,,1164335,50209
648.48379,,1056184,65641
648.55313,,1080404,61651
648.58255,,1195616,46465
648.69602,,916879,49791
648.73141,,1110301,47025
648.85836,,1186322,25730
648.87751,,1304730,36898
648.89884,,1111139,59130
648.94241,,1279477,62136
649.00574,,880784,77781
649.10121,,1167464,25490
649.13878,,1646536,42141
649.16829,,917141,59541
649.19558,,1428064,47774
649.20618,,1052871,37804
649.26014,,1150012,45037
649.35342,,1312741,41306
649.40568,,1057084,71503
649.52437,,1243247,29173
649.54603,,1254201,40297
649.57475,,1103237,62926
649.65796,,828874,55167
649.67121,,958128,36111
649.72261,,1539527,39737
649.7808,,748833,92107
649.8073,,815084,84400
649.83539,,821113,91515
649.88326,,895695,48735
649.90224,,1004055,81300
649.96284,,830386,64751
650.04989,,1215450,40150
650.11697,,777209,62478
650.12451,,758268,78498
650.20256,,1020704,68535
650.22974,,893549,62459
650.30713,,909904,81795
650.33328,,1139996,41285
650.35946,,1037032,57852
650.42551,,1058951,52824
650.46443,,1051738,37025
650.55258,,926467,51016
650.60813,,1318430,37200
650.70586,,869644,72330
650.72198,,698003,111719
650.73736,,948314,72708
650.86052,,1547669,37008
650.94857,,1125312,55014
650.98743,,673970,72718
651.02288,,1074723,78330
651.06521,,906168,68001
651.12816,,893527,67150
651.20064,,984891,63979
651.35746,,974440,39140
651.38269,,1938005,47008
651.40118,,1193565,65266
651.41945,,1182630,55122
651.44627,,1463027,58310
651.4865,,821000,113144
651.5028,,1084112,48119
651.67991,,1365546,40431
651.72893,,811842,81834
651.74813,,815148,51348
651.76184,,820435,44274
651.88216,,797712,73617
651.91086,,1096702,39081
652.00139,,885069,63235
652.01383,,1124372,41934
652.04305,,979810,43687
652.06458,,1042126,35724
652.08118,,1026614,37551
652.15043,,880538,70465
652.22046,,1647102,40133
652.24235,,1267498,32089
652.3432,,865086,97948
652.35847,,950342,101075
652.41936,,918279,48033
652.49572,,638511,60206
652.52647,,824127,50369
652.62309,,1026547,43214
652.70639,,894784,53092
652.8114,,678839,48584
652.83325,,1230020,60578
652.87107,,805976,72786
652.91878,,739122,102970
652.96665,,753819,45317
652.99033,,894617,77915
653.06012,,1447935,42843
653.07994,,877001,67193
653.10622,,919896,72244
653.14399,,1026860,48696
653.21901,,842390,58193
653.22994,,726492,58885
653.25296,,1190825,53645
653.27479,,857524,58526
653.29928,,870466,68056
653.31881,,1377869,56190
653.33889,,1151960,63639
653.36711,,1316072,63640
653.38771,,870963,80307
653.45022,,1190038,57351
653.5044,,1190708,58479
653.55138,,805262,66811
653.61558,,1031474,49108
653.67135,,721042,53423
653.70819,,1017382,74418
653.73818,,1001143,82306
653.82193,,827751,88521
653.85741,,815099,58467
653.88462,,807306,59596
653.90638,,710039,106639
653.95601,,1093459,43267
654.05935,,762798,83815
654.10348,,1120488,37331
654.13118,,846616,72372
654.25605,,1499104,56205
654.30814,,1027966,34977
654.31948,,1211717,48497
654.37227,,1118692,54902
654.39376,,1561584,29532
654.42838,,1404037,42768
654.45084,,1552722,44626
654.54448,,1012937,56913
654.606,,815341,80518
654.6771,,1318295,44742
654.72679,,1301045,48408
654.85228,,723487,61519
654.87333,,832588,53190
654.88311,,778322,87901
654.91261,,831907,55748
654.98585,,1013391,60976
655.01903,,865219,50985
655.03953,,1008559,75495
655.13769,,1079403,47286
655.16971,,1163774,53975
655.19963,,1319696,54534
655.24192,,1136298,53443
655.27676,,1233471,71402
655.29502,,932554,73565
655.32027,,1045466,47555
655.35766,,1244656,77718
655.37371,,954618,84879
655.39936,,1139082,52676
655.44812,,730408,66242
655.46865,,866677,67000
655.48458,,867134,80881
655.50238,,1058505,74767
655.6458,,920530,43327
655.66102,,939434,37341
655.68327,,789305,74800
655.78622,,995704,46814
655.79806,,1042112,37341
655.83042,,706132,112987
655.8794,,942963,42568
655.97444,,1754095,46778
656.02372,,844494,58942
656.06951,,1149099,47178
656.18919,,818485,70392
656.21445,,732422,67943
656.23344,,1339409,61613
656.33413,,1147602,51156
656.37376,,1722219,50812
656.39384,,1191288,71350
656.41785,,1005639,49529
656.43634,,786036,43332
656.4641,,763749,99241
656.49417,,766008,71894
656.50418,,868350,47646
656.55626,,899424,74194
656.62545,,1022701,42223
656.6828,,725650,63709
656.69714,,982587,59133
656.72317,,802700,72576
656.81111,,1170693,79380
656.88561,,6709942,49907
656.90675,,1514436,42776
656.99004,,1212026,56299
657.02129,,1107470,50942
657.08102,,1150326,42977
657.11663,,1624973,32369
657.2203,,1333265,36606
657.29993,,1487270,28222
657.33503,,842269,78355
657.35644,,717739,107583
657.39038,,1010050,76562
657.45295,,675884,121740
657.468,,640182,162368
657.53312,,617154,71366
657.6364,,806919,51397
657.71862,,994077,42307
657.73781,,1106922,33925
657.75485,,930038,86833
657.79406,,1001105,39222
657.81682,,1203297,40275
657.87005,,1003268,47874
657.9021,,640602,154079
657.93714,,607730,100097
657.95586,,800383,66531
657.98931,,636821,107438
658.08907,,1298073,36319
658.11837,,819694,49203
658.21128,,1548909,40339
658.27319,,966615,62520
658.36946,,1467482,34324
658.38351,,1127380,43132
658.40771,,899636,83098
658.46755,,1003614,29937
658.56032,,1298207,60305
658.58403,,691887,139861
658.5989,,651834,145163
658.70034,,716288,117325
658.76674,,1574703,48335
658.85528,,657517,124193
658.90297,,715151,110408
658.96576,,1120570,61209
659.06499,,991937,46726
659.09954,,869562,39356
659.19381,,1558365,54447
659.21909,,1573806,36585
659.26655,,918927,78895
659.34466,,1414216,49005
659.37666,,944606,57976
659.39003,,1128296,56874
659.42078,,823966,41407
659.45394,,1080343,59062
659.50633,,841468,67795
659.53906,,975124,47384
659.55388,,1089149,33111
659.58519,,806613,58659
659.61286,,1015048,62252
659.67928,,1089048,36850
659.7258,,794489,53345
659.76005,,798003,68201
659.83135,,1586727,37858
659.89582,,902869,44609
659.92393,,843562,76070
659.96393,,801288,59856
659.97875,,718097,95076
660.067,,1180883,51361
660.13115,,1348737,50127
660.16388,,645625,58490
660.18118,,1022502,70291
660.21274,,796638,46038
660.26111,,722594,80513
660.28396,,803058,80221
660.36664,,1440175,50327
660.41707,,1030292,27254
660.46094,,740725,129775
660.51008,,637273,65906
660.6502,,1120003,32845
660.66576,,946094,40199
660.7133,,1054897,66091
660.80127,,969780,45301
660.82544,,950021,56003
660.83811,,1082511,44334
660.90577,,1203074,53442
660.94368,,977886,43776
660.98819,,972992,69495
661.02531,,1115228,29281
661.06659,,1218300,44604
661.10728,,1137403,25776
661.13062,,1352428,58720
661.18703,,1134999,51592
661.31616,,800392,38911
661.34481,,990094,80287
661.36411,,917245,51446
661.37688,,942184,45778
661.39842,,1212792,54666
661.42112,,739784,63153
661.43946,,947543,61700
661.56084,,939091,49157
661.58359,,985541,51760
661.67599,,1594509,38936
661.69883,,1471391,45898
661.72382,,761297,63232
661.74463,,770242,70150
661.80427,,972320,29382
661.82671,,909633,67157
661.88758,,1021809,50790
661.91023,,1285825,53384
661.92796,,842768,51802
661.99045,,1206145,56166
662.02498,,751131,48003
662.0442,,837002,35706
662.0714,,852223,74053
662.11309,,1024352,38469
662.15575,,898434,56892
662.19173,,618205,166774
662.2101,,687660,104153
662.24309,,630790,68368
662.36781,,1229608,60886
662.42073,,934097,77510
662.44756,,1057127,51308
662.46341,,970355,70701
662.54097,,984369,56199
662.59424,,641210,85146
662.60719,,659269,73197
662.6899,,820134,103705
662.84317,,1599649,56481
662.87456,,1088697,49466
662.89982,,1077582,68305
662.92536,,1141730,56388
662.94834,,870709,37107
662.97153,,775271,44999
663.01982,,1241518,63956
663.0526,,895047,77051
663.10833,,1305013,49338
663.25397,,1357547,30472
663.28265,,1071809,46494
663.30822,,803477,53923
663.36044,,1468864,48668
663.40018,,1357151,49780
663.51917,,1210592,34961
663.56172,,1009059,63897
663.61058,,657226,117550
663.62571,,693335,121121
663.64934,,648522,68200
663.69958,,647124,130238
663.82343,,794872,42431
663.84118,,1198151,48644
663.87072,,920927,71485
663.89064,,812016,65278
663.91983,,917769,86709
663.98878,,1288705,45550
664.01876,,778073,94645
664.04484,,806510,80985
664.12881,,810291,75807
664.2211,,1163201,39975
664.27496,,956781,59222
664.30312,,1114307,67522
